timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599108357440,258,Launch PIM Page-0,302,Found,Thread Group 1-2,text,true,,1539,739,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,258,0,0
1599108357699,841,Launch PIM Page-1,200,OK,Thread Group 1-2,text,true,,13838,742,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,840,0,0
1599108358541,839,Get empsearch__csrf_token,200,OK,Thread Group 1-2,text,true,,13838,549,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,838,0,0
1599108359381,596,Search Employee,200,OK,Thread Group 1-2,text,true,,11878,1275,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,596,0,0
1599108359978,637,View Employee Info,200,OK,Thread Group 1-2,text,true,,14577,762,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/49,636,0,0
1599108360615,628,Reset Search Employee Info ,200,OK,Thread Group 1-2,text,true,,13838,559,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/49,628,0,0
1599108361244,4761,Launch PIM Page,200,OK,Thread Group 1-2,text,true,,15377,1481,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,564,0,0
1599108361244,565,Launch PIM Page-0,302,Found,Thread Group 1-2,text,true,,1539,739,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,564,0,0
1599108361809,4196,Launch PIM Page-1,200,OK,Thread Group 1-2,text,true,,13838,742,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,4196,0,0
1599108366006,1994,Get empsearch__csrf_token,200,OK,Thread Group 1-2,text,true,,13838,549,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,1993,0,0
1599108368000,756,Search Employee,200,OK,Thread Group 1-2,text,true,,12063,1275,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,756,0,0
1599108368758,1793,View Employee Info,200,OK,Thread Group 1-2,text,true,,14570,762,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/68,1792,0,0
1599108370551,1338,Reset Search Employee Info ,200,OK,Thread Group 1-2,text,true,,13883,559,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/68,1337,0,675
1599108371889,1608,Logout,200,OK,Thread Group 1-2,text,true,,21761,1549,1,1,https://opensource-demo.orangehrmlive.com/index.php/auth/login,258,0,0
1599108371889,258,Logout-0,302,Found,Thread Group 1-2,text,true,,1606,775,1,1,https://opensource-demo.orangehrmlive.com/index.php/auth/logout,258,0,0
1599108372147,1350,Logout-1,200,OK,Thread Group 1-2,text,true,,20155,774,1,1,https://opensource-demo.orangehrmlive.com/index.php/auth/login,1132,0,0
